"_id","type","name","surname","address","date","description","photo","sourceName","sourceLink","lngLat","job","photoCredits"
841,"partisan","Sara","Iappolo","Frazione Villaretto 15","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=47685.html","[7.657699999999999,45.150633]",,
842,"partisan","Olga","Idrame","Via Tesso 22","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=47735.html","[7.672245899999999,45.0917599]",,
843,"partisan","Raffaella","Imbrioscia","Via Stradella 12","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=47785.html","[7.679516199999999,45.0911062]",,
844,"partisan","Maria","Ingaramo","Via Cellini 33","(1904-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=47850.html","[7.676663700000001,45.04325480000001]",,
845,"partisan","Bianca","Inverni","Piazza La Grange 2","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=47901.html","[7.680434399999998,45.0634416]",,
846,"partisan","Giovanna","Iraldo","Via Torre 115","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=47967.html","[7.6511589,45.0960437]",,
847,"partisan","Marcella","Jappa","Via Cibrario 30b","(1919-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48296.html","[7.6633958,45.0789716]",,
848,"partisan","Anna","Jarre","Via Morgari 3","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48303.html","[7.6767594,45.0547595]",,
849,"partisan","Paola","Jarre In Gallo","Via Morgari 3","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48304.html","[7.6767594,45.0547595]",,
850,"partisan","Vittoria","Joannas","Via Xxv Aprile 90","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48337.html","[7.646171900000001,45.00194390000001]",,
851,"partisan","Ester","Jussa","Via Bogino 17","(1914-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48446.html","[7.6869361,45.0673882]",,
852,"partisan","Maria","Kornhas","Corso Stupinigi 41","(1907-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48485.html","[7.6439863,44.997433]",,
853,"partisan","Ester","La Malfa","Via Dei Mercanti 1","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48544.html","[7.6815638,45.0723945]",,
854,"partisan","Giovanna","La Monaco","Via Padova 7","(1913-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48554.html","[7.693822099999999,45.0842213]",,
855,"partisan","Rossana","La Spina","Via Valgioie 18","(1928-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48593.html","[7.633397,45.0770198]",,
856,"partisan","Assunta","Lamberti","Via San Secondo 82","(1899-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48797.html","[7.669718,45.05460009999999]",,
857,"partisan","Ermanna","Lamberti","Corso Agrigento 5","(1918-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48805.html","[7.6845177,45.08200799999999]",,
858,"partisan","Celestina","Langasco","Via Beaumont 23","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=48971.html","[7.665259999999999,45.07481]",,
859,"partisan","Antonietta","Lanza","Via Borgaro 78","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=49039.html","[7.663313400000001,45.0989198]",,
860,"partisan","Emilia","Lanzone","Via Mediterraneo 68","(1898-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=49107.html","[7.655493300000001,45.0533702]",,
861,"partisan","Pierina","Lena","Via S.maurizio 15","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=49507.html","[7.692116199999999,45.0726381]",,
862,"partisan","Esterina","Leo","Via Buenos Aires 71","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=49566.html","[7.6411734,45.0372142]",,
863,"partisan","Angiolina","Re","Gassino 11","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72413.html","[7.716428100000001,45.0670797]",,
864,"partisan","Anna Maria","Reale","Isonzo 49","(1941-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72507.html","[7.639389999999999,45.0649325]",,
865,"partisan","Livia","Rebufello","Corso Trapani 140","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72579.html","[7.636659499999999,45.0656059]",,
866,"partisan","Natala","Reffo","Veres 15","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72649.html","[7.6905195,45.0947491]",,
867,"partisan","Vera","Reffo","Pacinotti 20","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72650.html","[7.6641696,45.0810828]",,
868,"partisan","Margherita","Regaldi","Pigafetta 41","(1883-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72657.html","[7.657604800000001,45.0569905]",,
869,"partisan","Clara Teresa","Regaldo","Santa Maria 12","(1904-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72661.html","[7.6766063,45.0725764]",,
870,"partisan","Giovanna","Reich Mira","Sommacampagna 6","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72819.html","[7.695382400000001,45.0587491]",,
871,"partisan","Carla","Reimondo","Bibbiana 20","(1928-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=72822.html","[7.675703599999999,45.0960334]",,
872,"partisan","Elvira","Rescaglio","Lisa 29","(non pervenuta-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73067.html","[7.6819054,45.0978283]",,
873,"partisan","Gina","Revellino","Toricelli 13","(-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73184.html","[7.661829,45.0536181]",,
874,"partisan","Caterina","Revello  Chion","Brandizzo 75","(1898-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73208.html","[7.701376699999999,45.0906437]",,
875,"partisan","Alda","Rial","Michelangelo 32","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73291.html","[7.680304799999999,45.0499547]",,
876,"partisan","Iolanda","Ribegna","Faa Di Bruno 1","(1908-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73325.html","[7.702813099999999,45.07345979999999]",,
877,"partisan","Maria Luisa","Riberti","Piazza Crispi 75","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73350.html","[7.688204,45.0897969]",,
878,"partisan","Antonietta","Ricci","O. Revel 6","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73546.html","[7.6690267,45.0695213]",,
879,"partisan","Lisa","Ricci","O. Revel 6","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73572.html","[7.6690267,45.0695213]",,
880,"partisan","Delia","Ricciardi","Goffredo Casalis 24","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73599.html","[7.658382599999999,45.0781651]",,
881,"partisan","Mariuccia","Ricciardino","Strada Verna 558","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73607.html","[7.733856800000001,45.0986927]",,
882,"partisan","Giovanna","Richetta","Cavaglia  20","(1930-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73666.html","[7.6950057,45.09791329999999]",,
883,"partisan","Margherita","Ricucci","Lauro Rossi 12","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73747.html","[7.693402099999999,45.09504279999999]",,
884,"partisan","Idelma","Rigoni","Frejus 110","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=73864.html","[7.640861500000001,45.0701847]",,
885,"partisan","Domenica","Rizzo","Reggio 17","(1907-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74341.html","[7.6956447,45.07600600000001]",,
886,"partisan","Teresa","Roa ","Val Della Torre 116","(1898-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74405.html","[7.6511372,45.09628439999999]",,
887,"partisan","Margherita","Rocca","Ornavasso 1 Bis","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74698.html","[7.647575900000001,45.0825606]",,
888,"partisan","Maria","Rocca","S. Cavoretto 70","(1916-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74699.html","[7.688687199999999,45.03101410000001]",,
889,"partisan","Vittoria","Rocca","Madama Cristina 74","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74714.html","[7.6777149,45.0505956]",,
890,"partisan","Giuseppina","Rocco","Buniva 13","(1907-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74814.html","[7.6982633,45.0698861]",,
891,"partisan","Teresa","Rocco","Lamberto Debernardi2","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74820.html","[7.639226099999999,45.0319739]",,
892,"partisan","Vittoria","Rocco","Mantova 33","(1906-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74821.html","[7.698481399999999,45.0752436]",,
893,"partisan","Maria","Roche","Valle Della Torre 67","(1908-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74834.html","[7.6568814,45.0940485]",,
894,"partisan","Luisa","Roggero","Accademia Albertina 31","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=74944.html","[7.685550399999999,45.0613707]",,
895,"partisan","Barbara Vittorina","Rolandino","Mirafiori","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75016.html","[7.6240389,45.0215567]",,
896,"partisan","Rosa","Rolando","Rosazza 2","(1908-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75089.html","[7.714802400000001,45.0722232]",,
897,"partisan","Silvia","Rolando","Artisti 36","(1906-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75094.html","[7.700217199999999,45.06711259999999]",,
898,"partisan","Lorenzina","Roletto","Nazario Sauro 10","(1900-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75106.html","[7.6554914,45.1009689]",,
899,"partisan","Margherita","Rolle","Borgaro 119","(non pervenuta-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75196.html","[7.662964399999999,45.1028235]",,
900,"partisan","Emma","Ronchetta","Arona 11","(1899-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75498.html","[7.6465369,45.0824234]",,
901,"partisan","Elsa","Ronco","Lucento 47","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75527.html","[7.654677499999999,45.10211030000001]",,
902,"partisan","Franca","Ronco","Feletto 35","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75532.html","[7.694105100000001,45.0918411]",,
903,"partisan","Giustina","Ronco","Piazza C. Bozzolo 38","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75552.html","[7.6718326,45.0366823]",,
904,"partisan","Rina","Ronco","S. Donato 45","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75563.html","[7.6631697,45.08078]",,
905,"partisan","Anna","Rosati","Borgo Dora 3","(1913-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75734.html","[7.683912200000001,45.0786757]",,
906,"partisan","Gloria","Roscio","Medici 43","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75761.html","[7.650129599999999,45.0782154]",,
907,"partisan","Piera","Rosolen","Piazza Robilant 8","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75839.html","[7.644528599999999,45.061065]",,
908,"partisan","Nelly","Rossetti","Francesco Azzi 10","(1917-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75992.html","[7.6438286,45.0681121]",,
909,"partisan","Wanda","Rossetti","Frassinetto 41","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=75999.html","[7.6400439,45.0690139]",,
910,"partisan","Maria","Rossetto","Cambursano 4","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=76017.html","[7.647959,45.0763883]",,
911,"partisan","Giovanna","Savarina","Via Montebello 31","(1902-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79007.html","[7.694801799999999,45.0717271]",,
912,"partisan","Leontina","Savazzi","Via Buoncompagni 7","(1894-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79045.html","[7.656310700000001,45.08059900000001]",,
913,"partisan","Angela","Savergnini","Via Milano 7","(non pervenuta-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79053.html","[7.681672099999999,45.0739828]",,
914,"partisan","Firmina","Savergnini","Via Milano 7","(non pervenuta-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79054.html","[7.681672099999999,45.0739828]",,
915,"partisan","Anna","Savoia","Via S. Gio 55","(1907-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79160.html","[7.6638952,45.0840661]",,
916,"partisan","Albina","Scaglia","Via Bogino 27","(1968-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79230.html","[7.686115399999998,45.0662023]",,
917,"partisan","Fiorina","Scala","Via C. B. Brin 80","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79351.html","[7.671452200000001,45.09358109999999]",,
918,"partisan","Marisa","Scala","Piazza Vittorio Veneto 13","(1919-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79360.html","[7.695469999999999,45.065]",,
919,"partisan","Isabella","Scalabrin","Via Cibrario 63","(1906-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79361.html","[7.657733599999999,45.0806816]",,
920,"partisan","Fernanda","Scarsella","Via Martinetto 17","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79647.html","[7.6574069,45.0844662]",,
921,"partisan","Egle","Scassiano","Corso Orbassano 53","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79695.html","[7.636469399999999,45.0414632]",,
922,"partisan","Elena","Schiavone","Corso Novara 25","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79841.html","[7.693163900000001,45.08675969999999]",,
923,"partisan","Fortunata","Schierano","Via Viotti 4","(1898-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79847.html","[7.6835122,45.0703153]",,
924,"partisan","Giuseppina","Schierano","Corso Regina Elena 68","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=79849.html","[7.354554899999999,45.0406071]",,
925,"partisan","Maria Giovanna","Sciutto","Via Vibo  58","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80025.html","[7.674532199999999,45.0957332]",,
926,"partisan","Giuseppina","Scotti","Via Mentana 25","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80137.html","[7.6925194,45.0543572]",,
927,"partisan","Carmela","Scrimieri","Via Omegna 23","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80181.html","[7.6463135,45.08214359999999]",,
928,"partisan","Pasqualina","Scrivini","Corso Lecce 31","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80195.html","[7.646253600000001,45.0800875]",,
929,"partisan","Giuseppina","Sebastiani","Strada Lanzo 103","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80240.html","[7.6590094,45.1135544]",,
930,"partisan","Egle","Segre","Corso M. D Azeglio 72","(1899-1944)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80337.html","[7.679333600000001,45.0481438]",,
931,"partisan","Albina In Ramponi","Sella","Via Toricelli 6","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80380.html","[7.663202299999999,45.0532883]",,
932,"partisan","Maria","Serafino","Via Nole 67","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80504.html","[7.656790999999999,45.0916005]",,
933,"partisan","Aurora","Seren Piocca","Via Caraglio 81","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80535.html","[7.642150699999999,45.0600452]",,
934,"partisan","Lena","Seren Rosso","Via P. Richielmi 1","(1919-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80544.html","[7.670742400000001,45.03378559999999]",,
935,"partisan","Paola","Seren Rosso","Corso Brescia 4","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80548.html","[7.6882666,45.0826266]",,
936,"partisan","Luciana","Serra","Via San Francesco D Assisi 23","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80716.html","[7.678709,45.0695483]",,
937,"partisan","Michelina","Serra","Strada Lucento 74 Bis","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80731.html","[7.654679499999999,45.1021407]",,
938,"partisan","Luigia","Settia","Via Passo Buole 52","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80854.html","[7.655139800000001,45.0240358]",,
939,"partisan","Luigia In Bertello","Seva","Via Crevacuore","(1918-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80864.html","[7.6342886,45.08119079999999]",,
940,"partisan","Angela Morello","Sibona","Via Bernardino Galliari 16","(1908-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=80970.html","[7.6823991,45.0595977]",,
941,"partisan","Caterina","Sicca","Via Monginevro 21","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81000.html","[7.651922099999998,45.065049]",,
942,"partisan","Piera","Silottini","Via Pinelli 29","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81178.html","[7.6660714,45.0809469]",,
943,"partisan","Maria","Silva","Via Stradella 148","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81191.html","[7.6698477,45.0986041]",,
944,"partisan","Silvana","Silvestri","Via Viotti 1","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81225.html","[7.6842238,45.0703524]",,
945,"partisan","Carolina","Simoncini","Via Casteldelfino 2","(1898-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81285.html","[7.6719994,45.0971835]",,
946,"partisan","Francesca","Simoni","Via Sospello 161","(1907-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81344.html","[7.6800087,45.1027948]",,
947,"partisan","Margherita","Sindico","Via Stradella 221","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81373.html","[7.6650726,45.1036277]",,
948,"partisan","Angela Maria","Sinonelli In Spirito","Corso Mediterraneo 68","(1903-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81386.html","[7.655493300000001,45.0533702]",,
949,"partisan","Laura","Sisto","Via Antinori 8","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81446.html","[7.666287000000001,45.053873]",,
950,"partisan","Giovanna In Pareto","Siutto","Via Vibo  68","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81458.html","[7.67265,45.09635]",,
951,"partisan","Lidia","Siviero Bongiovanni","Corso Vittorio Emanuele Ii 68","(1914-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81476.html","[7.6752965,45.0642064]",,
952,"partisan","Mafalda","Sobrero","Via Cialdini 23","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81542.html","[7.6534126,45.0737291]",,
953,"partisan","Carolina In Tirone","Socco","Viale 26 Aprile 66","(1887-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81560.html","[7.8388059,45.1771396]",,
954,"partisan","Romilda","Soffietti","Corso Regina Margherita 236","(1913-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81610.html","[7.6640469,45.0834679]",,
955,"partisan","Maria","Solato","Corso Vercelli 28","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=81698.html","[7.687251799999999,45.0866183]",,
956,"partisan","Anna Maria","Tesio Bono","Via Arquata 13","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84172.html","[7.666877,45.048461]",,
957,"partisan","Elvira","Tessieri","Via Basse Dora 31","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84204.html","[7.6233483,45.0791291]",,
958,"partisan","Amalia","Testa","Via Gioberti 12","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84237.html","[7.674772699999999,45.0627541]",,
959,"partisan","Teresa","Testa","Via Gioberti 12","(1898-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84320.html","[7.674772699999999,45.0627541]",,
960,"partisan","Maria","Tettamanzi Cesaro","Via Cernaia 1","(1904-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84357.html","[7.6773253,45.0702366]",,
961,"partisan","Carla","Tezza","Piazza Giulio 7","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84361.html","[7.684595600000001,45.07884019999999]",,
962,"partisan","Pina","Tiezzi","Corso Francia 43","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84465.html","[7.6580393,45.0759366]",,
963,"partisan","Angela","Timossi","Via Bagetti 16","(1892-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84479.html","[7.6622264,45.07664459999999]",,
964,"partisan","Rosalba","Todisco","Corso Regina Margherita 173","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84626.html","[7.6683754,45.0815886]",,
965,"partisan","Elsa","Togliatti","Via Cottolengo 54","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84646.html","[7.677112999999999,45.0802105]",,
966,"partisan","Eleonora","Tomasso","Corso Racconigi 60","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84764.html","[7.6450836,45.0674476]",,
967,"partisan","Caterina","Tonetti","Via Foligno","(non pervenuta-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=84956.html","[7.6628946,45.09948]",,
968,"partisan","Anna","Torcello","Corso Novara","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85067.html","[7.697578200000001,45.0828163]",,
969,"partisan","Angela","Torello","Via Vanchiglia 4","(1893-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85135.html","[7.6966405,45.0662061]",,
970,"partisan","Firmina","Torello","Corso Vittorio Emanuele 191","(1896-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85138.html","[7.648919,45.0732796]",,
971,"partisan","Adriana","Tos","Via Borgomanero 57","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85392.html","[7.641090699999999,45.0823222]",,
972,"partisan","Carolina","Tornato","Corso Regina Margherita 134","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85180.html","[7.6818902,45.07749339999999]",,
973,"partisan","Paola","Toselli","Corso Francia 171","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85501.html","[7.6402718,45.0751435]",,
974,"partisan","Dina","Tosi","Piazza Marmolada 4","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85537.html","[7.6491629,45.0552983]",,
975,"partisan","Maria","Toselli Romano ","Via Passalacqua 4","(1894-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85509.html","[7.670266799999999,45.0750536]",,
976,"partisan","Luisa","Trabucco","Via Peveragno 8","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=85670.html","[7.669247299999999,45.0360825]",,
